Superfamily,Family,Subfamily,Tribe,Genus
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,FALGA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,FRESNA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,FULDA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,GALLIO
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,GAMIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,GE
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,GEGENES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,GORGYRA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,HALOTUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,HALPE
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,HANSA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,HESPERIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,HOLGUINIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,HYLEPHILA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ILMA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ISOTEINON
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ITON
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,JOANNA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,JUSTINIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,KEDESTES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,KOBRONA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,KORUTHAIALOS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LAMPONIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LENTO
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LEREMA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LERODEA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LEVINA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LIBRA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LIBRITA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LINDRA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LINKA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LOTONGUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LUCIDA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LUDENS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LYCAS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LYCHNUCHOIDES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,LYCHNUCHUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MALAZA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MATAPA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MEGALEAS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MEGATHYMUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MELLANA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,METHION
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,METHIONOPSIS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,METRON
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MEZA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MILTOMIGES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MIMENE
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MISIUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MNASEAS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MNASICLES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MNASILUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MNASINOUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MNASITHEUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MNESTHEUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MOERIS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MOEROS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MOLLA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MOLO
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MONCA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MORYS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,MUCIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,NAEVOLUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,NASTRA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,NEOXENIADES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,NICONIADES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,NOTOCRYPTA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,NYCTELIUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,NYCTUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,NYLLA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,OARISMA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,OCHLODES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,OCHUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,OCYBADISTES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,OEONUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,OERANE
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,OLIGORIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ONESPA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ONOPHAS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ORPHE
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ORSES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ORTHOS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,OSPHANTES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,OXYNTHES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PAMBA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PANCA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PANOQUINA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PAPIAS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PARACARYSTUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PARACHORANTHUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PARACLEROS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PARATRYTONE
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PARDALEODES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PARNARA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PAROSMODES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PARPHORUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PEBA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PEDESTA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PELOPIDAS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PEMARA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PENICULA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PERICHARES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PERROTIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PHANIS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PHEMIADES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PHERAEUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PHLEBODES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PLASTINGIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PLATYLESCHES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PLOETZIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,POANES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,POLITES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,POLYTREMIS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,POMPEIUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,POTANTHUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PROBLEMA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PROPERTIUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PROSOPALPUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PRUSIANA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PSEUDOBORBO
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PSEUDOCOPAEODES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PSEUDOKERANA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PSEUDOSARBIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PSOLOS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PSORALIS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PTEROTEINON
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PUDICITIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PUNTA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PYRONEURA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PYRRHOCALLES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,PYRRHOPYGOPSIS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,QUEDARA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,QUINTA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,RACHANA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,RACTA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,RADIATUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,REPENS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,RHINTHON
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SABERA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SABINA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SACRATOR
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SALANOEMIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SALIANA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SATURNUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SCOBURA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SEMALEA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SERDIS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SODALIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,STALLINGSIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,STIMULA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,STINGA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,STYRIODES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SUADA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SUASTUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SUCOVA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SYNALE
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,SYNAPTE
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TALIDES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TARACTROCERA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TELICOTA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TELLES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TELLONA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TENIORHINUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,THARGELLA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,THESPIEUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,THOON
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,THRACIDES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,THYMELICUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TIGASIS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TIRYNTHIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TIRYNTHOIDES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TISIAS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TROMBA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TURESIS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TURMADA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,TURNERINA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,UNKANA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,VACERRA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,VEHILIUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,VENAS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,VERTICA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,VETTIUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,VIDIUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,VINIUS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,VIRGA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,WALLENGRENIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,XANTHONEURA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,XENIADES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,YVRETTA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ZALOMES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ZARIASPES
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ZELA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ZENIS
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ZENONIA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ZOBERA
,,,,
Papilionoidea,Hesperiidae,Hesperiinae,NA,ZOPHOPETES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ABANTIS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ABLEPSIS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ABRAXIMORPHA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ACHALARUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ACHLYODES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ACTINOR
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,AETHILLA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,AGUNA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ALENIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ANASTRUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ANISOCHORIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ANTIGONUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ARTEUROTIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ASTRAPTES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ATARNES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,AUGIADES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,AURINA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,AUTOCHTON
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,BOLLA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,BUNGALOTIS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,BURCA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CABARES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CABIRUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CAICELLA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CALLIADES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CALLIANA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CAMPTOPLEURA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CAPRONA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CARCHARODUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CARRHENES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CELAENORRHINUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CELOTES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CEPHISE
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CHAETOCNEME
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CHARIDIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CHARMION
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CHIOIDES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CHIOMARA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CHRYSOPLECTRUM
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CLITO
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CODATRACTUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,COGIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,COLADENIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CONOGNATHUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CTENOPTILUM
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CYCLOGLYPHA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CYCLOSEMIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,CYRINA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,DAIMIO
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,DIAEUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,DOBERES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,DREPHALYS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,DYSCOPHELLUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,EAGRIS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,EBRIETAS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ECTOMIS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ENTHEUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,EPARGYREUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,EPHYRIADES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ERACON
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ERETIS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ERYNNIS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,EUSCHEMON
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,EXOMETOECA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,GESTA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,GINDANES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,GOMALIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,GORGOPAS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,GORGYTHION
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,GRAIS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,HAEMACTIS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,HELIAS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,HELIOPETES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,HELIOPYRGUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,HERONIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,HESPEROPSIS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,HYALOTHYRUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,HYPOCRYPTOTHRIX
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ILIANA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,JERA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,KATREUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,LEUCOCHITONEA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,LOBOCLA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,MARELA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,MICTRIS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,MILANION
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,MIMIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,MOOREANA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,MORVINA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,MYLON
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,MYRINIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,NASCUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,NERULA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,NISONIADES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,NOCTUANA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,OCELLA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,OCYBA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ODONTOPTILUM
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,OECHYDRUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ONENSES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,OULEUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PACHES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PACHYNEURIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PARACOGIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PARAMIMUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PELLICIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PHANUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PHAREAS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PHOCIDES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PHOLISORA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PLUMBAGO
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,POLYCTOR
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,POLYGONUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,POLYTHRIX
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PORPHYROGENES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,POTAMANAXAS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PROTEIDES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PSEUDOCOLADENIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PYRGUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,PYTHONIDES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,QUADRUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,RIDENS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,SALATIS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,SARMIENTOIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,SATARUPA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,SESERIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,SOPHISTA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,SOSTRATA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,SPATHILEPIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,SPIALIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,SPIONIADES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,STAPHYLUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,SYRICHTUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,SYSTASEA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,TAGIADES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,TARSOCTENUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,TELEMIADES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,THEAGENES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,THORYBES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,TIMOCHARES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,TIMOCHREON
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,TOSTA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,TRINA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,TYPHEDANUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,UDRANOMIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,URBANUS
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,VENADA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,VIOLA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,WINDIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,XENOPHANES
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,XISPIA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ZERA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ZESTUSA
,,,,
Papilionoidea,Hesperiidae,Pyrginae,NA,ZOPYRION
,,,,
Papilionoidea,Hesperiidae,Pyrrhopyginae,Oxynetrini,OXYNETRA
,,,,
Papilionoidea,Hesperiidae,Pyrrhopyginae,Passovini,PASSOVA
,,,,
Papilionoidea,Hesperiidae,Pyrrhopyginae,Pyrrhopygini,PYRRHOPYGE
,,,,
Papilionoidea,Hesperiidae,Pyrrhopyginae,Tribe unassigned,AMENIS
,,,,
Papilionoidea,Hesperiidae,Pyrrhopyginae,Tribe unassigned,ARDARIS
,,,,
Papilionoidea,Hesperiidae,Pyrrhopyginae,Tribe unassigned,ASPITHA
,,,,
